430,367.0,321.0,W23
431,399.0,314.0,W23
432,428.0,316.0,W23
433,387.0,315.0,W23
434,435.0,316.0,W23
435,515.0,327.0,W24
436,523.0,323.0,W24
437,519.0,332.0,W24
438,501.0,327.0,W24
439,599.0,332.0,W24
440,583.0,329.0,W24
441,634.0,317.0,W24
442,633.0,310.0,W24
443,923.0,600.0,W25
444,906.0,593.0,W25
445,836.0,590.0,W25
446,522.0,580.0,W25
447,516.0,564.0,W25
448,561.0,571.0,W25
449,696.0,564.0,W25
450,669.0,561.0,W25
451,829.0,518.0,W26
452,838.0,511.0,W26
453,652.0,538.0,W26
454,698.0,542.0,W26
455,789.0,527.0,W26
456,844.0,532.0,W26
457,638.0,521.0,W26
458,635.0,530.0,W26
459,1160.0,584.0,W27
460,1150.0,577.0,W27
461,891.0,669.0,W27
462,896.0,663.0,W27
463,934.0,556.0,W27
464,994.0,559.0,W27
465,959.0,609.0,W27
466,996.0,612.0,W27
467,757.0,481.0,W28
468,742.0,459.0,W28
